Date,Salesperson,Product,Category,Quantity,Unit_Price,Total_Sale,Commission,Cost_of_Goods,Gross_Profit,Customer_ID,Lead_Source,Deal_Size,Profit_Margin,Month,Quarter,Year,Weekday
2022-06-28,Alice Johnson,Widget C,Hardware,1,302.81944177907513,302.81944177907513,31.040926895904477,181.6916650674451,121.12777671163005,CUST_6465,Trade Show,Small,40.0,6,2,2022,Tuesday
2022-06-29,Carol Brown,Gadget Y,Hardware,1,582.4972677491327,582.4972677491327,41.827776358471105,349.4983606494796,232.99890709965308,CUST_9727,Cold Call,Small,40.0,6,2,2022,Wednesday
2022-06-29,Bob Smith,Widget A,Hardware,4,240.07901467485334,960.3160586994134,102.76601187756295,576.189635219648,384.1264234797653,CUST_1526,Social Media,Large,40.0,6,2,2022,Wednesday
2022-06-29,Carol Brown,Widget C,Services,3,321.95716043420714,965.8714813026214,83.7482967076504,579.5228887815729,386.34859252104854,CUST_3925,Referral,Small,40.0,6,2,2022,Wednesday
2022-06-29,David Wilson,Widget A,Hardware,1,238.65101419197464,238.65101419197464,15.203691059647257,143.19060851518478,95.46040567678986,CUST_5787,Cold Call,Small,40.0,6,2,2022,Wednesday
2022-06-29,Eva Garcia,Gadget X,Electronics,2,504.1839329809872,1008.3678659619744,102.2528163821938,605.0207195771847,403.34714638478977,CUST_5864,Social Media,Medium,40.0,6,2,2022,Wednesday
2022-06-29,Eva Garcia,Gadget Y,Electronics,2,672.7340170455886,1345.4680340911773,169.7543254622884,807.2808204547064,538.1872136364709,CUST_2874,Trade Show,Small,40.0,6,2,2022,Wednesday
2022-06-29,Alice Johnson,Widget B,Hardware,1,193.86090196051654,193.86090196051654,16.985070776891394,116.31654117630993,77.54436078420662,CUST_9689,Referral,Small,40.0,6,2,2022,Wednesday
2022-06-29,Eva Garcia,Gadget Y,Services,2,690.3688344464967,1380.7376688929935,192.92808195089734,828.4426013357961,552.2950675571974,CUST_4859,Trade Show,Small,40.0,6,2,2022,Wednesday
2022-06-29,Alice Johnson,Widget A,Hardware,2,234.1701558616001,468.3403117232002,47.82205030439248,281.0041870339201,187.3361246892801,CUST_6748,Social Media,Small,40.0,6,2,2022,Wednesday
2022-06-29,Eva Garcia,Widget C,Software,3,376.5516502732652,1129.6549508197954,110.82492631609652,677.7929704918773,451.8619803279181,CUST_9066,Referral,Small,40.0,6,2,2022,Wednesday
2022-06-29,Alice Johnson,Gadget Y,Software,1,568.0524609558961,568.0524609558961,55.743577550160055,340.83147657353766,227.22098438235844,CUST_1615,Social Media,Small,40.0,6,2,2022,Wednesday
2022-06-29,David Wilson,Widget A,Electronics,1,266.45168938892135,266.45168938892135,16.01777149603026,159.87101363335282,106.58067575556854,CUST_9109,Trade Show,Small,40.0,6,2,2022,Wednesday
2022-06-29,Carol Brown,Widget B,Software,1,156.74409704990038,156.74409704990038,21.23171683265993,94.04645822994023,62.69763881996015,CUST_6518,Trade Show,Small,40.0,6,2,2022,Wednesday
2022-06-29,Bob Smith,Gadget X,Software,2,473.1329443868541,946.2658887737082,56.81391215570638,567.7595332642248,378.50635550948334,CUST_8595,Social Media,Small,40.00000000000001,6,2,2022,Wednesday
2022-06-29,Eva Garcia,Gadget X,Services,1,478.16818419515243,478.16818419515243,33.10564699716013,286.90091051709146,191.26727367806097,CUST_6691,Referral,Small,40.0,6,2,2022,Wednesday
2022-06-30,Eva Garcia,Widget A,Hardware,3,255.851649776392,767.554949329176,44.817728590611964,460.5329695975056,307.0219797316704,CUST_3298,Trade Show,Small,40.0,6,2,2022,Thursday
2022-06-30,Carol Brown,Widget C,Software,1,272.21792600931417,272.21792600931417,39.73955499250897,163.3307556055885,108.88717040372566,CUST_8476,Referral,Small,40.0,6,2,2022,Thursday
2022-06-30,David Wilson,Gadget Y,Electronics,1,589.8729157550431,589.8729157550431,63.99744315326125,353.92374945302583,235.94916630201726,CUST_5342,Cold Call,Medium,40.0,6,2,2022,Thursday
2022-06-30,Alice Johnson,Widget A,Electronics,4,315.0393628871005,1260.157451548402,141.71544765786393,756.0944709290411,504.0629806193608,CUST_1497,Trade Show,Small,40.0,6,2,2022,Thursday
2022-06-30,Alice Johnson,Gadget X,Electronics,1,508.9368970963503,508.9368970963503,29.71945466579583,305.36213825781016,203.57475883854016,CUST_8454,Referral,Large,40.00000000000001,6,2,2022,Thursday
2022-06-30,Carol Brown,Widget A,Hardware,2,199.19648057821433,398.39296115642867,39.32199846064441,239.0357766938572,159.35718446257147,CUST_7387,Referral,Medium,40.0,6,2,2022,Thursday
2022-06-30,Carol Brown,Gadget X,Software,1,513.7143870072736,513.7143870072736,35.78538513245397,308.22863220436415,205.4857548029094,CUST_7861,Referral,Medium,40.0,6,2,2022,Thursday
2022-06-30,David Wilson,Gadget Y,Electronics,3,677.4881333439218,2032.4644000317655,282.5339887061599,1219.4786400190594,812.9857600127061,CUST_8000,Trade Show,Small,40.0,6,2,2022,Thursday
2022-06-30,Bob Smith,Widget A,Software,1,257.675076500134,257.675076500134,34.49872495528371,154.6050459000804,103.07003060005363,CUST_8134,Cold Call,Small,40.00000000000001,6,2,2022,Thursday
2022-06-30,Eva Garcia,Gadget Y,Software,1,627.2632362255466,627.2632362255466,69.82952814493227,376.357941735328,250.90529449021864,CUST_1658,Trade Show,Small,40.0,6,2,2022,Thursday
2022-06-30,David Wilson,Widget A,Electronics,3,255.74917784055324,767.2475335216598,99.06041226850472,460.34852011299586,306.8990134086639,CUST_2691,Referral,Small,40.0,6,2,2022,Thursday
2022-06-30,David Wilson,Widget C,Electronics,2,288.0431779088702,576.0863558177404,29.861359154656583,345.6518134906442,230.43454232709615,CUST_8269,Trade Show,Small,40.0,6,2,2022,Thursday
2022-06-30,Alice Johnson,Widget C,Electronics,2,288.43601305432503,576.8720261086501,62.01729396259219,346.12321566519,230.74881044346006,CUST_7023,Cold Call,Medium,40.00000000000001,6,2,2022,Thursday
2022-07-01,Bob Smith,Widget A,Software,1,279.74529917167183,279.74529917167183,41.30559930242297,167.8471795030031,111.89811966866873,CUST_6412,Referral,Medium,40.0,7,3,2022,Friday
2022-07-01,Bob Smith,Widget C,Software,2,398.67041097604533,797.3408219520907,58.81355078989276,478.4044931712544,318.9363287808363,CUST_6376,Website,Large,40.0,7,3,2022,Friday
2022-07-01,David Wilson,Gadget Y,Electronics,2,553.6007636031289,1107.2015272062579,61.168510147328185,664.3209163237547,442.8806108825032,CUST_1797,Referral,Small,40.00000000000001,7,3,2022,Friday
2022-07-01,Carol Brown,Widget A,Hardware,4,262.5455353209743,1050.1821412838972,151.73825955105607,630.1092847703383,420.0728565135589,CUST_5174,Trade Show,Small,40.0,7,3,2022,Friday
2022-07-01,Bob Smith,Widget C,Software,2,338.9148970024071,677.8297940048142,92.70128143460772,406.6978764028885,271.1319176019257,CUST_7732,Referral,Small,40.0,7,3,2022,Friday
2022-07-01,Bob Smith,Widget C,Services,3,314.99490307863033,944.9847092358909,65.57487263352719,566.9908255415346,377.9938836943563,CUST_8097,Cold Call,Large,40.0,7,3,2022,Friday
2022-07-01,Bob Smith,Widget A,Hardware,1,262.78385401814995,262.78385401814995,14.089226247912483,157.67031241088998,105.11354160725998,CUST_7125,Cold Call,Large,40.0,7,3,2022,Friday
2022-07-02,Eva Garcia,Widget B,Software,4,172.45466694492472,689.8186677796989,81.07815629718182,413.8912006678193,275.9274671118796,CUST_6717,Cold Call,Small,40.0,7,3,2022,Saturday
2022-07-02,Bob Smith,Widget B,Hardware,1,164.68137860922778,164.68137860922778,15.159541586229663,98.80882716553667,65.87255144369111,CUST_4568,Website,Small,40.0,7,3,2022,Saturday
2022-07-03,David Wilson,Widget B,Services,1,160.7410340748879,160.7410340748879,16.833541173803376,96.44462044493274,64.29641362995515,CUST_4903,Social Media,Large,40.0,7,3,2022,Sunday
2022-07-03,Alice Johnson,Widget A,Software,1,260.6092564710488,260.6092564710488,37.086933724648105,156.36555388262929,104.24370258841952,CUST_9679,Cold Call,Small,40.0,7,3,2022,Sunday
2022-07-03,Bob Smith,Widget C,Services,2,290.0737213716273,580.1474427432546,51.34019922645294,348.08846564595274,232.05897709730186,CUST_2658,Trade Show,Small,40.0,7,3,2022,Sunday
2022-07-04,Eva Garcia,Gadget X,Services,2,447.1639660179049,894.3279320358098,99.26874530667875,536.5967592214859,357.73117281432394,CUST_1027,Social Media,Small,40.0,7,3,2022,Monday
2022-07-04,Alice Johnson,Widget A,Services,4,255.39714895088994,1021.5885958035598,61.352213571802615,612.9531574821358,408.635438321424,CUST_4870,Referral,Small,40.00000000000001,7,3,2022,Monday
2022-07-04,Carol Brown,Gadget X,Hardware,1,415.1339019839012,415.1339019839012,49.89338388953776,249.0803411903407,166.05356079356048,CUST_3172,Cold Call,Small,40.0,7,3,2022,Monday
2022-07-04,Bob Smith,Gadget Y,Services,2,568.0435945995903,1136.0871891991806,102.39842901608887,681.6523135195083,454.43487567967225,CUST_6965,Trade Show,Small,40.0,7,3,2022,Monday
2022-07-04,David Wilson,Widget C,Electronics,1,331.6148352096843,331.6148352096843,48.99240909426104,198.9689011258106,132.64593408387373,CUST_4010,Social Media,Small,40.0,7,3,2022,Monday
2022-07-04,Bob Smith,Gadget X,Software,3,426.1911269074483,1278.5733807223448,111.8741664869857,767.1440284334069,511.42935228893793,CUST_4900,Referral,Medium,40.0,7,3,2022,Monday
2022-07-04,Carol Brown,Widget C,Hardware,1,315.8442135440871,315.8442135440871,30.929868342295944,189.50652812645225,126.33768541763484,CUST_3185,Social Media,Small,40.0,7,3,2022,Monday
2022-07-04,David Wilson,Widget B,Services,2,173.16810837418183,346.33621674836365,49.610791298844205,207.80173004901818,138.53448669934548,CUST_3985,Cold Call,Small,40.0,7,3,2022,Monday
2022-07-05,David Wilson,Widget B,Hardware,1,211.64524849311883,211.64524849311883,24.725655889235526,126.98714909587129,84.65809939724754,CUST_2241,Referral,Small,40.0,7,3,2022,Tuesday
2022-07-05,Alice Johnson,Gadget X,Software,1,475.2306297040523,475.2306297040523,62.18906190401116,285.1383778224314,190.09225188162094,CUST_1106,Social Media,Small,40.0,7,3,2022,Tuesday
2022-07-05,Eva Garcia,Widget A,Software,1,230.64325193989862,230.64325193989862,28.29394332510796,138.38595116393915,92.25730077595946,CUST_1511,Referral,Medium,40.00000000000001,7,3,2022,Tuesday
2022-07-05,Alice Johnson,Widget C,Services,1,312.8426697022898,312.8426697022898,29.218148416698092,187.70560182137388,125.13706788091594,CUST_6413,Referral,Small,40.0,7,3,2022,Tuesday
2022-07-05,Carol Brown,Widget B,Software,2,182.13227187730595,364.2645437546119,38.010621122498286,218.55872625276714,145.70581750184476,CUST_1825,Website,Small,40.0,7,3,2022,Tuesday
2022-07-05,Eva Garcia,Widget B,Software,1,159.62604518641322,159.62604518641322,16.946420272941875,95.77562711184792,63.8504180745653,CUST_1477,Cold Call,Medium,40.00000000000001,7,3,2022,Tuesday
2022-07-05,Eva Garcia,Widget A,Software,2,229.8186438147116,459.6372876294232,48.4210173577677,275.7823725776539,183.8549150517693,CUST_9909,Website,Small,40.0,7,3,2022,Tuesday
2022-07-05,Bob Smith,Gadget Y,Electronics,1,509.0802011660344,509.0802011660344,28.870368967679536,305.44812069962063,203.63208046641375,CUST_2200,Cold Call,Small,40.0,7,3,2022,Tuesday
2022-07-05,Carol Brown,Widget C,Electronics,3,279.53935996156565,838.618079884697,48.72495938105677,503.1708479308181,335.4472319538788,CUST_7927,Trade Show,Large,40.00000000000001,7,3,2022,Tuesday
2022-07-06,Alice Johnson,Gadget Y,Electronics,1,500.91586349065807,500.91586349065807,40.39443966815434,300.54951809439484,200.36634539626323,CUST_6171,Cold Call,Small,40.0,7,3,2022,Wednesday
2022-07-06,Eva Garcia,Gadget X,Software,2,473.4908374769617,946.9816749539234,54.802673966643766,568.189004972354,378.79266998156936,CUST_1978,Referral,Medium,40.0,7,3,2022,Wednesday
2022-07-06,David Wilson,Gadget Y,Services,1,574.2296493157933,574.2296493157933,78.71727353913361,344.53778958947595,229.69185972631732,CUST_5808,Trade Show,Small,40.0,7,3,2022,Wednesday
2022-07-06,Alice Johnson,Gadget X,Services,1,423.47217724629235,423.47217724629235,23.148509492945724,254.0833063477754,169.38887089851696,CUST_6985,Referral,Medium,40.0,7,3,2022,Wednesday
2022-07-06,Alice Johnson,Widget C,Software,1,330.4370836453045,330.4370836453045,37.888155142777705,198.26225018718267,132.1748334581218,CUST_4484,Trade Show,Large,40.00000000000001,7,3,2022,Wednesday
2022-07-07,Carol Brown,Widget A,Software,1,272.89134510645863,272.89134510645863,18.277633001188146,163.73480706387517,109.15653804258346,CUST_1592,Cold Call,Small,40.0,7,3,2022,Thursday
2022-07-07,Carol Brown,Widget B,Software,3,201.35548062931696,604.0664418879509,80.70369946596766,362.4398651327705,241.6265767551804,CUST_2526,Referral,Small,40.00000000000001,7,3,2022,Thursday
2022-07-07,David Wilson,Widget A,Services,1,217.51690995543026,217.51690995543026,17.136408790386202,130.51014597325815,87.00676398217212,CUST_1613,Cold Call,Medium,40.00000000000001,7,3,2022,Thursday
2022-07-07,Carol Brown,Gadget Y,Software,4,578.1387054068082,2312.5548216272327,315.0328056081608,1387.5328929763396,925.0219286508932,CUST_2019,Referral,Small,40.0,7,3,2022,Thursday
2022-07-07,Alice Johnson,Widget B,Hardware,2,187.5337977616915,375.067595523383,34.556470967626055,225.04055731402977,150.0270382093532,CUST_1796,Cold Call,Small,40.0,7,3,2022,Thursday
2022-07-07,Alice Johnson,Widget B,Services,1,145.11645815010215,145.11645815010215,15.34633049975573,87.06987489006129,58.04658326004086,CUST_5231,Social Media,Small,40.0,7,3,2022,Thursday
2022-07-07,Carol Brown,Widget A,Software,3,266.380618685659,799.141856056977,90.95473515137961,479.4851136341862,319.6567424227908,CUST_7349,Referral,Medium,40.0,7,3,2022,Thursday
2022-07-07,Alice Johnson,Widget B,Electronics,2,178.53216559435157,357.06433118870314,41.00613968663388,214.23859871322188,142.82573247548126,CUST_6413,Website,Medium,40.0,7,3,2022,Thursday
2022-07-07,David Wilson,Gadget X,Software,1,362.7724022432003,362.7724022432003,24.90642630862797,217.66344134592018,145.10896089728013,CUST_4389,Referral,Small,40.0,7,3,2022,Thursday
2022-07-07,Bob Smith,Widget A,Hardware,1,253.17422700199472,253.17422700199472,31.193552350295747,151.90453620119683,101.26969080079789,CUST_4759,Website,Small,40.0,7,3,2022,Thursday
2022-07-07,Carol Brown,Widget A,Software,1,299.63032047091383,299.63032047091383,29.762286211550734,179.7781922825483,119.85212818836553,CUST_9290,Referral,Medium,40.0,7,3,2022,Thursday
2022-07-07,Eva Garcia,Widget C,Services,1,298.993314550334,298.993314550334,20.43369033123148,179.3959887302004,119.59732582013359,CUST_9668,Referral,Large,40.0,7,3,2022,Thursday
2022-07-07,Eva Garcia,Widget A,Software,1,223.34324071532248,223.34324071532248,12.403188166158207,134.00594442919348,89.337296286129,CUST_6479,Cold Call,Small,40.00000000000001,7,3,2022,Thursday
2022-07-07,Bob Smith,Widget A,Services,1,229.51774286058952,229.51774286058952,26.784021240898834,137.7106457163537,91.80709714423583,CUST_9257,Social Media,Large,40.00000000000001,7,3,2022,Thursday
2022-07-07,Eva Garcia,Gadget X,Electronics,1,432.5628908292555,432.5628908292555,38.12787025712693,259.5377344975533,173.0251563317022,CUST_1539,Referral,Small,40.0,7,3,2022,Thursday
2022-07-07,David Wilson,Gadget Y,Services,1,642.7502665255297,642.7502665255297,86.51298344580518,385.65015991531783,257.10010661021187,CUST_8143,Social Media,Small,40.0,7,3,2022,Thursday
2022-07-08,Alice Johnson,Widget B,Electronics,3,221.39944423895653,664.1983327168696,97.63221151803877,398.5189996301217,265.6793330867479,CUST_2372,Cold Call,Medium,40.00000000000001,7,3,2022,Friday
2022-07-08,Bob Smith,Widget B,Services,2,154.05584857712336,308.1116971542467,28.696459143854682,184.867018292548,123.2446788616987,CUST_2963,Website,Small,40.00000000000001,7,3,2022,Friday
2022-07-08,David Wilson,Gadget X,Services,2,495.3811630427827,990.7623260855654,85.79871963971713,594.4573956513392,396.3049304342262,CUST_5806,Website,Large,40.0,7,3,2022,Friday
2022-07-08,David Wilson,Widget C,Electronics,2,361.6078874632226,723.2157749264452,70.95232686836663,433.9294649558671,289.2863099705781,CUST_8592,Referral,Small,40.0,7,3,2022,Friday
2022-07-08,David Wilson,Gadget X,Services,1,372.48580158327894,372.48580158327894,42.80027494452324,223.49148094996735,148.9943206333116,CUST_1891,Social Media,Medium,40.0,7,3,2022,Friday
2022-07-08,David Wilson,Gadget Y,Electronics,1,586.9098490529502,586.9098490529502,83.18291751665775,352.1459094317701,234.7639396211801,CUST_2793,Website,Small,40.0,7,3,2022,Friday
2022-07-08,Carol Brown,Gadget Y,Software,1,482.58961611456505,482.58961611456505,59.38420286531882,289.553769668739,193.03584644582605,CUST_4898,Trade Show,Medium,40.00000000000001,7,3,2022,Friday
2022-07-08,Bob Smith,Gadget Y,Software,1,585.5197276516042,585.5197276516042,74.61854843139463,351.3118365909625,234.20789106064166,CUST_6646,Website,Small,40.0,7,3,2022,Friday
2022-07-08,Alice Johnson,Gadget Y,Services,4,455.1931097829914,1820.7724391319657,152.04345157647865,1092.4634634791794,728.3089756527863,CUST_2905,Website,Small,40.0,7,3,2022,Friday
2022-07-09,Alice Johnson,Gadget Y,Software,2,627.4809330893914,1254.9618661787829,167.09009294844842,752.9771197072697,501.9847464715132,CUST_2766,Trade Show,Small,40.0,7,3,2022,Saturday
2022-07-09,Carol Brown,Gadget Y,Hardware,2,610.24857142908,1220.49714285816,125.19607131747415,732.298285714896,488.19885714326404,CUST_5999,Cold Call,Small,40.0,7,3,2022,Saturday
2022-07-09,Carol Brown,Gadget Y,Hardware,1,578.2910346597185,578.2910346597185,40.96528121288085,346.97462079583113,231.31641386388742,CUST_6848,Referral,Small,40.0,7,3,2022,Saturday
2022-07-10,David Wilson,Widget A,Hardware,1,251.931441653648,251.931441653648,34.67343574303928,151.1588649921888,100.7725766614592,CUST_2607,Cold Call,Medium,40.0,7,3,2022,Sunday
2022-07-11,David Wilson,Widget C,Software,1,242.00351551441474,242.00351551441474,34.95886879774544,145.20210930864883,96.80140620576591,CUST_3925,Social Media,Medium,40.00000000000001,7,3,2022,Monday
2022-07-11,Alice Johnson,Gadget Y,Hardware,4,548.966076629794,2195.864306519176,130.53470206396202,1317.5185839115054,878.3457226076705,CUST_2556,Cold Call,Small,40.00000000000001,7,3,2022,Monday
2022-07-11,Alice Johnson,Widget C,Services,2,366.54523074840824,733.0904614968165,77.28937631588381,439.8542768980899,293.2361845987266,CUST_3113,Referral,Large,40.0,7,3,2022,Monday
2022-07-11,David Wilson,Gadget X,Software,2,480.49366958662,960.98733917324,118.25358891811344,576.592403503944,384.39493566929605,CUST_4805,Website,Small,40.0,7,3,2022,Monday
2022-07-12,Carol Brown,Widget B,Software,4,179.86186685367895,719.4474674147158,84.24290302483374,431.6684804488295,287.7789869658863,CUST_5518,Trade Show,Small,40.0,7,3,2022,Tuesday
2022-07-12,David Wilson,Widget C,Services,4,293.36074810485155,1173.4429924194062,106.110074629935,704.0657954516437,469.37719696776253,CUST_9233,Social Media,Small,40.0,7,3,2022,Tuesday
2022-07-12,Eva Garcia,Widget A,Software,1,252.3837568583195,252.3837568583195,22.244308424360536,151.4302541149917,100.95350274332779,CUST_9697,Website,Small,40.0,7,3,2022,Tuesday
